UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,altitude_m,speed_ms,network_type,Log_Throughput_Mbps,Log_BER,Log_Packet_Loss_pct
UAV_018,2.1547,22.753,19.253,-57.823,1.24e-06,89.78,1.714,0.8,150.1,0.007,0.0,0.0,100.0,6.413,64.8,19.0,UAV,4.508438997028319,5.90657796460042,0.5877866649021191
UAV_019,1.4454,30.421,25.421,-54.89,1e-08,118.283,1.11,0.7,-34.8,0.005,0.0,0.0,100.0,8.449,198.0,19.3,UAV,4.781498821045637,7.999956572723137,0.5306282510621704
UAV_000,1.2462,27.309,23.409,-56.445,1.09e-06,108.962,1.708,0.8,-131.8,0.004,0.0,0.0,100.0,7.783,236.5,17.3,UAV,4.700134851563795,5.962573103624255,0.5877866649021191
UAV_001,0.7709,36.981,33.981,-51.21,1e-08,158.043,1.605,2.4,-6.2,0.003,0.0,0.0,100.0,11.289,243.4,16.2,UAV,5.0691746059094305,7.999956572723137,1.2237754316221157
UAV_002,1.3109000000000002,29.469,26.069,-56.265,1e-08,121.291,1.609,2.6,98.8,0.004,0.0,0.0,100.0,8.664,92.6,12.6,UAV,4.806403450451351,7.999956572723137,1.2809338454620645
UAV_003,0.7417,34.017,30.517,-52.092,1e-08,141.941,1.905,0.8,82.8,0.002,0.0,0.0,100.0,10.139,83.2,10.7,UAV,4.962431957709715,7.999956572723137,0.5877866649021191
UAV_004,2.0282,23.779,20.079,-58.711,1.01e-06,93.578,1.214,1.3,-10.4,0.007,0.0,0.0,100.0,6.684,63.3,14.2,UAV,4.54942489087246,5.995678196223034,0.832909122935104
UAV_005,1.7511,23.055,19.655,-58.873,1.09e-06,91.626,1.412,1.1,128.8,0.006,0.0,0.0,100.0,6.545,113.6,16.6,UAV,4.528569879779295,5.962573103624255,0.7419373447293773
UAV_006,1.288,25.822,22.222,-58.089,1.39e-06,103.471,1.209,1.6,34.2,0.004,0.0,0.0,100.0,7.391,129.5,13.7,UAV,4.648909520929573,5.856984887303944,0.9555114450274365
UAV_007,0.43,40.451,39.151,-50.074,1e-08,182.082,1.403,2.2,71.8,0.001,0.0,0.0,100.0,13.006,147.1,13.8,UAV,5.209934139911921,7.999956572723137,1.1631508098056809
UAV_008,2.5838,20.376,15.676,-59.812,0.000119,73.442,1.717,2.7,-100.9,0.009,0.0,0.0,89.865,5.246,368.2,15.9,UAV,4.310020298688789,3.924453034957936,1.308332819650179
UAV_009,1.998,24.409,19.509,-58.695,1.21e-06,90.956,1.313,1.9,79.4,0.007,0.0,0.0,100.0,6.497,182.7,10.2,UAV,4.521310201776267,5.9172142707626385,1.0647107369924282
UAV_010,1.6272,23.092,20.992,-57.954,1.46e-06,97.789,1.611,2.4,116.0,0.005,0.0,0.0,100.0,6.985,254.1,15.7,UAV,4.592986262523118,5.835646846753691,1.2237754316221157
UAV_011,1.2176,29.511,26.811,-55.844,1e-08,124.732,1.608,1.4,28.5,0.004,0.0,0.0,100.0,8.909,282.7,10.6,UAV,4.834152657581095,7.999956572723137,0.8754687373538999
UAV_012,0.914,31.602,28.302,-54.699,1e-08,131.652,1.306,0.8,122.8,0.003,0.0,0.0,100.0,9.404,197.8,18.6,UAV,4.887729157741101,7.999956572723137,0.5877866649021191
UAV_013,2.2597,19.84,17.74,-60.08,1.07e-06,82.84,1.015,3.0,-112.7,0.008,0.0,0.0,97.09,5.917,260.1,14.8,UAV,4.428910220572732,5.970615816432287,1.3862943611198906
UAV_014,1.6277,23.59,19.99,-57.905,1.15e-06,93.167,1.011,1.2,-110.6,0.005,0.0,0.0,100.0,6.655,218.3,14.9,UAV,4.54506980173513,5.939301781999177,0.7884573603642702
UAV_015,1.1777,29.9,27.0,-54.85,1e-08,125.61,1.608,2.0,-47.2,0.004,0.0,0.0,100.0,8.972,305.1,11.6,UAV,4.841111495532162,7.999956572723137,1.0986122886681096
UAV_016,1.6789,24.02,21.12,-58.79,1.49e-06,98.379,1.011,1.3,59.6,0.006,0.0,0.0,100.0,7.027,362.6,12.6,UAV,4.598940823736751,5.826813440115017,0.832909122935104
UAV_017,0.8216,29.828,25.228,-55.486,1e-08,117.387,1.305,2.7,93.4,0.003,0.0,0.0,100.0,8.385,191.0,12.2,UAV,4.773958919124444,7.999956572723137,1.308332819650179
UAV_018,2.0439000000000003,25.912,22.212,-56.844,1.28e-06,103.421,1.414,0.9,-148.5,0.007,0.0,0.0,100.0,7.387,71.2,18.8,UAV,4.648430804645993,5.8927896910597,0.6418538861723948
UAV_019,1.3084,24.686,19.686,-58.357,1.48e-06,91.77,1.909,1.0,26.5,0.004,0.0,0.0,100.0,6.555,224.3,14.7,UAV,4.5301233116651805,5.829737991162924,0.6931471805599453
UAV_000,1.2667,28.067,25.967,-55.366,1e-08,120.817,1.208,0.1,-95.2,0.004,0.0,0.0,100.0,8.63,225.0,12.5,UAV,4.80251991860699,7.999956572723137,0.09531017980432487
UAV_001,0.7816000000000001,34.461,32.661,-51.97,1e-08,151.906,1.005,2.7,5.6,0.003,0.0,0.0,100.0,10.85,252.9,14.5,UAV,5.029823353499301,7.999956572723137,1.308332819650179
UAV_002,1.4418,24.943,22.543,-56.629,1.02e-06,104.952,1.71,0.7,-105.1,0.005,0.0,0.0,100.0,7.497,81.7,13.4,UAV,4.662986161364835,5.991399402459387,0.5306282510621704
UAV_003,0.6724,34.969,31.369,-51.715,1e-08,145.903,1.504,1.7,-54.0,0.002,0.0,0.0,100.0,10.422,94.5,10.9,UAV,4.989772505027124,7.999956572723137,0.9932517730102834
UAV_004,1.8569,23.045,19.145,-58.378,1.07e-06,89.282,1.112,1.0,12.6,0.006,0.0,0.0,100.0,6.377,72.7,17.2,UAV,4.502938105004796,5.970615816432287,0.6931471805599453
UAV_005,1.865,23.607,19.707,-58.396,1.43e-06,91.867,1.012,2.3,148.2,0.006,0.0,0.0,100.0,6.562,111.4,19.1,UAV,4.531168362046603,5.8446636588326095,1.1939224684724346
UAV_006,1.4348,29.885,26.485,-56.057,1e-08,123.219,1.51,2.2,44.2,0.005,0.0,0.0,100.0,8.801,104.4,17.7,UAV,4.822046136865297,7.999956572723137,1.1631508098056809
UAV_007,0.545,39.894,37.794,-49.153,1e-08,175.771,1.504,1.4,77.0,0.002,0.0,0.0,100.0,12.555,158.4,14.8,UAV,5.174855109600298,7.999956572723137,0.8754687373538999
UAV_008,2.6887,21.93,17.23,-60.035,1.3e-06,80.51,1.218,0.4,70.4,0.009,0.0,0.0,95.305,5.751,355.3,11.1,UAV,4.400725712106366,5.886056313620613,0.33647223662121295
UAV_009,2.1339,24.837,20.437,-57.581,1.35e-06,95.23,1.814,2.0,-107.5,0.007,0.0,0.0,100.0,6.802,178.1,13.8,UAV,4.566741159368309,5.869665909805497,1.0986122886681096
UAV_010,1.7848,22.689,19.789,-58.756,1.07e-06,92.243,1.312,2.1,124.9,0.006,0.0,0.0,100.0,6.589,247.1,16.9,UAV,4.535208988682126,5.970615816432287,1.1314021114911006
UAV_011,1.3814000000000002,30.215,27.715,-54.393,1e-08,128.927,1.109,1.7,47.4,0.005,0.0,0.0,100.0,9.209,290.3,17.6,UAV,4.8669727542722745,7.999956572723137,0.9932517730102834
UAV_012,0.9225,31.722,29.722,-54.439,1e-08,138.25,1.406,2.8,-99.1,0.003,0.0,0.0,100.0,9.875,202.7,15.0,UAV,4.9362708788073935,7.999956572723137,1.33500106673234
UAV_013,2.1374,26.623,24.823,-56.888,1.14e-06,115.512,1.214,1.8,-99.0,0.007,0.0,0.0,100.0,8.251,262.7,13.0,UAV,4.757994271993023,5.943094767703623,1.0296194171811583
UAV_014,1.5241,24.26,20.96,-58.57,1.43e-06,97.642,1.91,3.0,-107.6,0.005,0.0,0.0,100.0,6.974,219.6,14.5,UAV,4.591497134400742,5.8446636588326095,1.3862943611198906
UAV_015,1.2832,25.455,22.755,-57.272,1.2e-06,105.934,1.909,2.1,-51.3,0.004,0.0,0.0,100.0,7.567,324.3,12.6,UAV,4.672211821718781,5.920818392040458,1.1314021114911006
UAV_016,1.5111,25.635,23.335,-56.382,1.41e-06,108.618,1.61,0.2,-83.7,0.005,0.0,0.0,100.0,7.758,350.9,17.7,UAV,4.6970015946057,5.850780579334458,0.18232155679395462
UAV_017,0.7466,36.759,32.559,-52.021,1e-08,151.432,1.705,0.4,76.5,0.002,0.0,0.0,100.0,10.817,195.5,10.0,UAV,5.026718594964423,7.999956572723137,0.33647223662121295
UAV_018,2.1235,25.38,21.58,-57.01,1.11e-06,100.501,1.214,0.2,108.2,0.007,0.0,0.0,100.0,7.179,66.5,13.7,UAV,4.620068650650058,5.954676629957229,0.18232155679395462
UAV_019,1.4023,28.384,26.484,-55.508,1e-08,123.214,1.209,0.3,-18.2,0.005,0.0,0.0,100.0,8.801,206.2,10.1,UAV,4.8220058845638665,7.999956572723137,0.26236426446749106
UAV_000,1.3062,28.501,25.201,-55.15,1e-08,117.262,1.809,0.7,-112.7,0.004,0.0,0.0,100.0,8.376,211.4,14.8,UAV,4.772902502138738,7.999956572723137,0.5306282510621704
UAV_001,0.7729,34.758,32.358,-52.521,1e-08,150.499,1.905,2.9,-7.2,0.003,0.0,0.0,100.0,10.75,240.6,18.8,UAV,5.020579024267573,7.999956572723137,1.3609765531356006
UAV_002,1.2739,28.918,26.618,-55.441,1e-08,123.837,1.808,0.6,134.9,0.004,0.0,0.0,100.0,8.845,95.7,17.2,UAV,4.827008886354464,7.999956572723137,0.4700036292457356
UAV_003,0.6151,34.742,30.842,-53.629,2e-08,143.453,1.304,1.1,-53.5,0.002,0.0,0.0,100.0,10.247,105.6,10.8,UAV,4.972954195128567,7.698948290154774,0.7419373447293773
UAV_004,1.9834,22.873,19.173,-59.464,1.29e-06,89.41,1.113,1.2,-9.3,0.007,0.0,0.0,100.0,6.386,65.8,12.7,UAV,4.5043548807492755,5.889409953038492,0.7884573603642702
UAV_005,1.9649,25.754,22.154,-57.723,1.14e-06,103.154,1.213,3.0,118.7,0.007,0.0,0.0,100.0,7.368,109.6,15.3,UAV,4.645870573114467,5.943094767703623,1.3862943611198906
UAV_006,1.2792,29.382,27.582,-55.309,1e-08,128.313,1.709,2.9,-47.0,0.004,0.0,0.0,100.0,9.165,131.1,18.8,UAV,4.8622358221005095,7.999956572723137,1.3609765531356006
UAV_007,0.7116,31.777,28.077,-54.512,1e-08,130.607,1.605,2.6,99.4,0.002,0.0,0.0,100.0,9.329,173.0,19.1,UAV,4.8798202089659615,7.999956572723137,1.2809338454620645
UAV_008,2.5584,24.862,20.962,-57.069,1.22e-06,97.647,1.417,0.9,-87.6,0.009,0.0,0.0,100.0,6.975,371.3,13.8,UAV,4.591547821463893,5.913639813346314,0.6418538861723948
UAV_009,1.9921,27.335,23.135,-55.433,1.46e-06,107.691,1.713,2.1,112.1,0.007,0.0,0.0,100.0,7.692,182.9,14.4,UAV,4.688508994011197,5.835646846753691,1.1314021114911006
UAV_010,1.8809,22.633,20.833,-59.383,1.01e-06,97.056,1.313,1.7,75.4,0.006,0.0,0.0,100.0,6.933,242.9,10.2,UAV,4.585538744038864,5.995678196223034,0.9932517730102834
UAV_011,1.2194,29.398,26.598,-54.601,1e-08,123.743,1.808,0.8,-46.8,0.004,0.0,0.0,100.0,8.839,282.8,17.4,UAV,4.826255620832829,7.999956572723137,0.5877866649021191
UAV_012,0.9141,28.701,25.701,-56.35,1e-08,119.581,1.806,3.0,101.1,0.003,0.0,0.0,100.0,8.542,197.7,15.3,UAV,4.792321726276166,7.999956572723137,1.3862943611198906
UAV_013,1.9909,27.74,24.64,-57.03,1.07e-06,114.662,1.913,2.6,-119.5,0.007,0.0,0.0,100.0,8.19,266.0,15.7,UAV,4.750672144643509,5.970615816432287,1.2809338454620645
UAV_014,1.3978,29.912,26.712,-55.044,1e-08,124.272,1.709,1.7,-143.2,0.005,0.0,0.0,100.0,8.877,221.4,19.3,UAV,4.830487373243142,7.999956572723137,0.9932517730102834
UAV_015,1.1362,32.712,28.312,-52.744,1e-08,131.699,1.408,1.5,72.0,0.004,0.0,0.0,100.0,9.407,297.3,17.7,UAV,4.888083405514742,7.999956572723137,0.9162907318741551
UAV_016,1.6913,26.856,23.356,-56.472,1.45e-06,108.716,1.511,2.9,89.8,0.006,0.0,0.0,100.0,7.765,363.4,19.0,UAV,4.69789520897029,5.838631698251692,1.3609765531356006
UAV_017,0.6237999999999999,38.72,36.02,-50.64,1e-08,167.522,1.004,2.7,145.4,0.002,0.0,0.0,100.0,11.966,204.0,19.0,UAV,5.127066305067925,7.999956572723137,1.308332819650179
UAV_018,2.2491,22.281,17.381,-59.46,1.13e-06,81.198,1.815,0.4,157.2,0.007,0.0,0.0,95.832,5.8,59.8,19.9,UAV,4.40913097086589,5.94692117218535,0.33647223662121295
UAV_019,1.2982,26.554,24.654,-55.923,1.23e-06,114.726,1.809,0.9,20.2,0.004,0.0,0.0,100.0,8.195,226.3,11.2,UAV,4.7512253280552,5.9100945354758005,0.6418538861723948
UAV_000,1.3787,27.432,24.732,-56.284,1.08e-06,115.087,1.309,2.1,-144.7,0.005,0.0,0.0,100.0,8.221,193.9,19.0,UAV,4.754339909996911,5.966575842388716,1.1314021114911006
UAV_001,0.7778999999999999,34.603,32.203,-53.599,1e-08,149.777,1.205,0.2,6.2,0.003,0.0,0.0,100.0,10.698,251.3,16.3,UAV,5.015801924047615,7.999956572723137,0.18232155679395462
UAV_002,1.4173,24.092,21.192,-58.754,1.22e-06,98.708,1.409,0.7,-115.3,0.005,0.0,0.0,100.0,7.051,83.7,14.7,UAV,4.602245914470845,5.913639813346314,0.5306282510621704
UAV_003,0.5524,39.076,35.976,-50.562,1e-08,167.32,1.904,1.2,-94.6,0.002,0.0,0.0,100.0,11.951,125.4,19.1,UAV,5.125866929549345,7.999956572723137,0.7884573603642702
UAV_004,1.8012,27.41,24.71,-55.995,1.41e-06,114.985,1.612,2.8,13.4,0.006,0.0,0.0,100.0,8.213,75.7,18.3,UAV,4.753460872400233,5.850780579334458,1.33500106673234
UAV_005,2.0423,21.019,18.419,-58.591,1.13e-06,85.949,1.714,0.7,86.9,0.007,0.0,0.0,99.466,6.139,108.4,11.2,UAV,4.465321739871592,5.94692117218535,0.5306282510621704
UAV_006,1.4002,26.897,24.797,-56.151,1.25e-06,115.391,1.809,2.8,36.7,0.005,0.0,0.0,100.0,8.242,110.2,14.7,UAV,4.756955212720396,5.903089639556497,1.33500106673234
UAV_007,0.8402999999999999,34.332,29.432,-53.034,1e-08,136.903,1.206,1.2,72.9,0.003,0.0,0.0,100.0,9.779,183.7,14.0,UAV,4.926550539457473,7.999956572723137,0.7884573603642702
UAV_008,2.7124,23.854,20.554,-58.073,1.32e-06,95.767,1.618,2.3,103.4,0.009,0.0,0.0,100.0,6.84,352.3,16.3,UAV,4.572306027068908,5.879425739783303,1.1939224684724346
UAV_009,2.1852,24.931,21.431,-56.734,1.45e-06,99.814,1.315,0.6,-152.6,0.007,0.0,0.0,100.0,7.13,176.4,19.6,UAV,4.613277234881989,5.838631698251692,0.4700036292457356
UAV_010,2.0491,23.39,20.69,-57.405,1.25e-06,96.393,1.014,3.0,130.8,0.007,0.0,0.0,100.0,6.885,235.6,17.7,UAV,4.578754339482657,5.903089639556497,1.3862943611198906
UAV_011,1.3542,30.387,27.687,-55.806,1e-08,128.8,1.609,0.4,39.0,0.005,0.0,0.0,100.0,9.2,289.1,14.5,UAV,4.86599480426999,7.999956572723137,0.33647223662121295
UAV_012,0.9243,32.804,30.604,-53.898,1e-08,142.349,1.006,0.4,-109.6,0.003,0.0,0.0,100.0,10.168,203.2,16.6,UAV,4.965282216372016,7.999956572723137,0.33647223662121295
UAV_013,1.8334,22.656,19.556,-59.072,1.05e-06,91.17,1.712,1.6,-130.2,0.006,0.0,0.0,100.0,6.512,269.5,17.1,UAV,4.523634698005573,5.978810287316467,0.9555114450274365
UAV_014,1.3336,30.221,26.021,-55.79,1e-08,121.065,1.909,2.9,-80.9,0.004,0.0,0.0,100.0,8.647,222.4,10.9,UAV,4.804553689737962,7.999956572723137,1.3609765531356006
UAV_015,1.2704000000000002,27.942,25.142,-55.229,1e-08,116.989,1.808,0.7,-65.9,0.004,0.0,0.0,100.0,8.356,322.0,16.2,UAV,4.770591399781396,7.999956572723137,0.5306282510621704
UAV_016,1.5668,25.421,23.221,-56.99,1.24e-06,108.088,1.31,0.5,-61.9,0.005,0.0,0.0,100.0,7.721,354.8,13.1,UAV,4.692154895955492,5.90657796460042,0.4054651081081644
UAV_017,0.5393,39.684,37.084,-50.158,1e-08,172.47,1.104,1.2,150.8,0.002,0.0,0.0,100.0,12.319,212.9,19.7,UAV,5.156004673773317,7.999956572723137,0.7884573603642702
UAV_018,2.1802,24.051,19.051,-57.675,1.49e-06,88.849,1.815,2.8,-84.5,0.007,0.0,0.0,100.0,6.346,63.4,10.7,UAV,4.498130483507087,5.826813440115017,1.33500106673234
UAV_019,1.4014000000000002,24.99,22.09,-58.505,1.1e-06,102.857,1.709,0.4,-20.0,0.005,0.0,0.0,100.0,7.347,206.4,11.1,UAV,4.643014952961441,5.958606920028789,0.33647223662121295
UAV_000,1.4745,26.948,23.648,-56.726,1.17e-06,110.068,1.21,1.6,-147.8,0.005,0.0,0.0,100.0,7.862,176.1,19.4,UAV,4.7101426263544415,5.931813767062132,0.9555114450274365
UAV_001,0.7778999999999999,38.903,36.003,-51.049,1e-08,167.443,1.305,1.8,6.2,0.003,0.0,0.0,100.0,11.96,251.3,16.3,UAV,5.126597413631441,7.999956572723137,1.0296194171811583
UAV_002,1.2905,27.506,22.706,-57.247,1.11e-06,105.707,1.009,1.8,101.9,0.004,0.0,0.0,100.0,7.55,94.3,13.0,UAV,4.670086760654421,5.954676629957229,1.0296194171811583
UAV_003,0.544,37.11,32.51,-51.145,1e-08,151.204,1.204,2.9,-51.0,0.002,0.0,0.0,100.0,10.8,136.0,10.3,UAV,5.025221726291176,7.999956572723137,1.3609765531356006
UAV_004,1.9565,23.291,18.591,-57.854,1.48e-06,86.74,1.713,2.2,-11.4,0.007,0.0,0.0,100.0,6.196,67.2,15.6,UAV,4.474377895738068,5.829737991162924,1.1631508098056809
UAV_005,2.1558,25.649,20.849,-58.176,1.11e-06,97.127,1.114,1.3,121.8,0.007,0.0,0.0,100.0,6.938,106.6,15.7,UAV,4.586262558060464,5.954676629957229,0.832909122935104
UAV_006,1.4002,23.997,22.597,-58.401,1.19e-06,105.203,1.809,1.7,36.7,0.005,0.0,0.0,100.0,7.515,110.2,14.7,UAV,4.665352356996426,5.924452673654276,0.9932517730102834
UAV_007,0.9665,32.717,29.617,-54.041,1e-08,137.763,1.306,1.6,69.7,0.003,0.0,0.0,100.0,9.84,193.9,13.4,UAV,4.932767441931258,7.999956572723137,0.9555114450274365
UAV_008,2.5942,19.541,15.341,-59.63,0.000141,71.928,1.817,0.8,-79.3,0.009,0.0,0.0,88.693,5.138,366.9,12.5,UAV,4.289472653063274,3.8507808842645175,0.5877866649021191
UAV_009,2.0393,23.031,18.331,-58.484,1.33e-06,85.547,1.414,1.5,115.3,0.007,0.0,0.0,99.159,6.111,181.3,14.8,UAV,4.460687618976415,5.876148032495832,0.9162907318741551
UAV_010,2.1725,24.282,22.082,-57.859,1.19e-06,102.82,1.414,2.5,95.3,0.007,0.0,0.0,100.0,7.344,230.3,12.9,UAV,4.642658630399083,5.924452673654276,1.252762968495368
UAV_011,1.2139000000000002,26.737,23.637,-55.831,1.42e-06,110.018,1.608,1.4,-40.6,0.004,0.0,0.0,100.0,7.858,282.6,15.1,UAV,4.709692350327634,5.847711349775866,0.8754687373538999
UAV_012,0.9142,32.1,28.6,-53.25,1e-08,133.038,1.406,1.9,111.6,0.003,0.0,0.0,100.0,9.503,197.6,16.9,UAV,4.898123341838663,7.999956572723137,1.0647107369924282
UAV_013,1.7235,24.293,19.593,-57.654,1.43e-06,91.34,1.811,1.5,-92.1,0.006,0.0,0.0,100.0,6.524,272.0,12.1,UAV,4.525477417078843,5.8446636588326095,0.9162907318741551
UAV_014,1.2769,26.998,23.598,-56.501,1.06e-06,109.834,1.209,1.2,-78.6,0.004,0.0,0.0,100.0,7.845,223.3,10.6,UAV,4.708033586447303,5.974693725023648,0.7884573603642702
UAV_015,1.1565,35.958,32.758,-51.421,1e-08,152.36,1.108,2.6,55.8,0.004,0.0,0.0,100.0,10.883,301.1,13.7,UAV,5.032788098737389,7.999956572723137,1.2809338454620645
UAV_016,1.7047,26.488,23.988,-56.656,1.26e-06,111.641,1.311,2.6,68.6,0.006,0.0,0.0,100.0,7.974,364.3,14.5,UAV,4.724205770211234,5.899629110204414,1.2809338454620645
UAV_017,0.5197,43.406,42.206,-48.797,1e-08,196.287,1.203,2.2,81.1,0.002,0.0,0.0,100.0,14.02,217.7,10.6,UAV,5.284659521349398,7.999956572723137,1.1631508098056809
UAV_018,2.0967,28.39,24.19,-56.605,1.02e-06,112.578,1.114,1.3,-108.2,0.007,0.0,0.0,100.0,8.041,68.1,13.7,UAV,4.732489825560319,5.991399402459387,0.832909122935104
UAV_019,1.3084,24.586,22.386,-57.107,1.07e-06,104.227,1.609,2.4,18.0,0.004,0.0,0.0,100.0,7.445,224.3,10.0,UAV,4.656119921366003,5.970615816432287,1.2237754316221157
UAV_000,1.5739,23.781,21.181,-57.409,1.37e-06,98.661,1.91,2.4,-130.3,0.005,0.0,0.0,100.0,7.047,160.4,17.1,UAV,4.601774426918912,5.863279115840437,1.2237754316221157
UAV_001,0.6693,37.709,35.409,-51.346,1e-08,164.68,1.804,1.9,-105.1,0.002,0.0,0.0,100.0,11.763,252.9,15.9,UAV,5.110058217087329,7.999956572723137,1.0647107369924282
UAV_002,1.4819,25.304,21.404,-57.948,1.09e-06,99.691,1.31,1.5,-153.7,0.005,0.0,0.0,100.0,7.121,78.4,19.6,UAV,4.612056421351044,5.962573103624255,0.9162907318741551
UAV_003,0.5655,37.072,32.472,-50.664,1e-08,151.03,1.704,1.0,-73.3,0.002,0.0,0.0,100.0,10.788,151.3,14.8,UAV,5.024077869792745,7.999956572723137,0.6931471805599453
UAV_004,1.7982,24.224,22.024,-58.588,1.15e-06,102.553,1.312,0.4,11.6,0.006,0.0,0.0,100.0,7.325,75.9,15.9,UAV,4.6400835589332745,5.939301781999177,0.33647223662121295
UAV_005,2.3039,26.872,25.472,-56.964,1e-08,118.519,1.415,0.4,151.3,0.008,0.0,0.0,100.0,8.466,104.4,19.5,UAV,4.78347535454897,7.999956572723137,0.33647223662121295
UAV_006,1.2475999999999998,30.4,29.0,-55.5,1e-08,134.894,1.208,1.2,-131.3,0.004,0.0,0.0,100.0,9.635,124.9,17.2,UAV,4.911875170072078,7.999956572723137,0.7884573603642702
UAV_007,1.1425999999999998,27.263,23.663,-56.669,1.35e-06,110.136,1.608,1.9,95.7,0.004,0.0,0.0,100.0,7.867,207.9,18.4,UAV,4.710754676561663,5.869665909805497,1.0647107369924282
UAV_008,2.7409,22.763,21.563,-58.918,1.21e-06,100.424,1.318,1.4,98.4,0.009,0.0,0.0,100.0,7.173,348.9,15.5,UAV,4.61930974954181,5.9172142707626385,0.8754687373538999
UAV_009,2.2346,23.837,20.437,-57.281,1.05e-06,95.228,1.115,1.1,-154.2,0.007,0.0,0.0,100.0,6.802,174.7,19.8,UAV,4.566720375612892,5.978810287316467,0.7419373447293773
UAV_010,2.3621,25.355,22.355,-56.523,1.39e-06,104.083,1.216,0.3,145.6,0.008,0.0,0.0,100.0,7.434,222.2,19.7,UAV,4.654750514086242,5.856984887303944,0.26236426446749106
UAV_011,1.3514000000000002,30.006,26.806,-54.397,1e-08,124.706,1.609,0.4,39.8,0.005,0.0,0.0,100.0,8.908,289.0,14.8,UAV,4.83394584715393,7.999956572723137,0.33647223662121295
UAV_012,0.921,27.836,24.236,-55.682,1.23e-06,112.788,1.906,1.5,-95.8,0.003,0.0,0.0,100.0,8.056,202.4,14.5,UAV,4.734337067977526,5.9100945354758005,0.9162907318741551
UAV_013,1.5692000000000002,27.107,22.407,-55.946,1.26e-06,104.325,1.51,1.3,-131.7,0.005,0.0,0.0,100.0,7.452,275.6,17.3,UAV,4.6570508078650805,5.899629110204414,0.832909122935104
UAV_014,1.2199,29.695,24.695,-55.353,1.39e-06,114.916,1.508,1.9,-90.5,0.004,0.0,0.0,100.0,8.208,224.4,12.2,UAV,4.752865790860817,5.856984887303944,1.0647107369924282
UAV_015,1.2392,30.658,27.358,-54.771,1e-08,127.271,1.008,0.7,-40.7,0.004,0.0,0.0,100.0,9.091,316.4,10.0,UAV,4.854145213336566,7.999956572723137,0.5306282510621704
UAV_016,1.5451,28.142,24.342,-56.729,1.2e-06,113.282,1.91,2.8,-79.4,0.005,0.0,0.0,100.0,8.092,353.3,16.8,UAV,4.738669078084477,5.920818392040458,1.33500106673234
UAV_017,0.5351,42.552,41.152,-48.124,1e-08,191.388,1.004,1.1,137.7,0.002,0.0,0.0,100.0,13.671,225.8,18.0,UAV,5.259514166224143,7.999956572723137,0.7419373447293773
UAV_018,2.2101,23.133,21.333,-58.834,1.32e-06,99.36,1.215,2.8,145.4,0.007,0.0,0.0,100.0,7.097,61.8,18.4,UAV,4.608763721498222,5.879425739783303,1.33500106673234
UAV_019,1.4897,27.059,24.359,-56.27,1.02e-06,113.361,1.11,2.3,-35.0,0.005,0.0,0.0,100.0,8.097,189.6,19.4,UAV,4.739360111732074,5.991399402459387,1.1939224684724346
UAV_000,1.7013,25.705,22.605,-57.647,1.17e-06,105.241,1.611,0.7,-148.5,0.006,0.0,0.0,100.0,7.517,142.5,19.5,UAV,4.6657100983344275,5.931813767062132,0.5306282510621704
UAV_001,0.5905,36.896,34.296,-50.852,1e-08,159.507,1.404,1.4,-95.8,0.002,0.0,0.0,100.0,11.393,254.4,14.5,UAV,5.078337555326185,7.999956572723137,0.8754687373538999
UAV_002,1.3607,24.746,19.946,-58.127,1.48e-06,92.966,1.109,1.0,97.2,0.005,0.0,0.0,100.0,6.64,88.5,12.4,UAV,4.542933014712352,5.829737991162924,0.6931471805599453
UAV_003,0.6382000000000001,36.222,32.322,-51.089,1e-08,150.333,1.304,0.4,-88.7,0.002,0.0,0.0,100.0,10.738,169.7,17.9,UAV,5.019482706727641,7.999956572723137,0.33647223662121295
UAV_004,1.9286,25.416,24.016,-56.792,1e-06,111.771,1.413,0.3,-9.6,0.006,0.0,0.0,100.0,7.984,68.7,13.1,UAV,4.725359213811513,5.9999995657057354,0.26236426446749106
UAV_005,2.4464,19.75,17.65,-60.425,1.19e-06,82.43,1.316,2.4,139.6,0.008,0.0,0.0,96.776,5.888,102.3,18.0,UAV,4.424007956913983,5.924452673654276,1.2237754316221157
UAV_006,1.146,30.237,27.837,-54.881,1e-08,129.495,1.708,1.0,-90.1,0.004,0.0,0.0,100.0,9.25,135.0,11.8,UAV,4.871334911852496,7.999956572723137,0.6931471805599453
UAV_007,1.2937,25.884,24.284,-57.958,1.17e-06,113.015,1.909,0.5,81.2,0.004,0.0,0.0,100.0,8.072,219.8,15.6,UAV,4.736330018686114,5.931813767062132,0.4054651081081644
UAV_008,2.5622,20.049,17.449,-59.476,1.37e-06,81.509,1.817,1.8,-119.9,0.009,0.0,0.0,96.071,5.822,370.9,18.9,UAV,4.412907378299746,5.863279115840437,1.0296194171811583
UAV_009,2.0965,26.191,21.891,-56.104,1.38e-06,101.939,1.014,2.9,109.0,0.007,0.0,0.0,100.0,7.281,179.4,14.0,UAV,4.634136579780687,5.860120598892731,1.3609765531356006
