UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_014,0.207,38.23,33.68,-51.785,0.0,839.177,1.281,1.6,-23.2,0.0007,0.0,0.0,100.0,11.19,5G_NR
UE_015,0.456,24.192,16.592,-57.804,1e-07,415.717,1.261,0.5,10.6,0.0015,0.0,0.0,93.07,5.54,5G_NR
UE_016,0.21,29.647,27.047,-55.876,0.0,674.08,1.066,1.5,-27.4,0.0007,0.0,0.0,100.0,8.99,5G_NR
UE_017,0.394,25.13,18.38,-56.835,1e-07,459.487,1.439,2.4,54.2,0.0013,0.0,0.0,99.33,6.13,5G_NR
UE_018,0.526,15.244,12.144,-63.378,1e-05,308.971,1.168,0.1,-89.0,0.0018,0.0,0.0,77.5,4.12,5G_NR
UE_019,0.999,2.944,0.044,-69.328,0.01,75.551,1.575,5.0,129.8,0.0033,9.0,0.01,35.15,1.01,5G_NR
UE_000,0.846,3.163,-2.037,-68.518,0.1,52.574,1.17,35.0,46.6,0.0028,0.0,0.0,27.87,0.7,5G_NR
UE_001,0.187,38.529,34.929,-50.735,0.0,870.276,1.384,1.2,115.2,0.0006,0.0,0.0,100.0,11.6,5G_NR
UE_002,0.112,45.528,40.478,-47.836,0.0,1008.506,1.241,0.9,136.9,0.0004,0.0,0.0,100.0,13.45,5G_NR
UE_003,0.254,29.757,24.307,-54.522,0.0,605.994,1.46,2.9,-41.0,0.0008,0.0,0.0,100.0,8.08,5G_NR
UE_004,0.547,18.018,13.568,-61.791,1e-05,342.691,1.47,1.3,-17.1,0.0018,0.0,0.0,82.49,4.57,5G_NR
UE_005,0.574,15.009,12.509,-63.496,1e-05,317.56,1.117,0.4,1.2,0.0019,0.0,0.0,78.78,4.23,5G_NR
UE_006,0.234,27.601,25.301,-55.8,0.0,630.677,1.093,2.2,38.2,0.0008,0.0,0.0,100.0,8.41,5G_NR
UE_007,0.232,32.055,28.055,-53.673,0.0,699.137,1.323,1.6,-11.6,0.0008,0.0,0.0,100.0,9.32,5G_NR
UE_008,0.637,12.715,7.565,-64.642,0.001,205.953,1.104,0.1,2.0,0.0021,0.0,0.0,61.48,2.75,5G_NR
UE_009,0.355,26.761,19.361,-57.219,1e-07,483.622,1.141,0.2,21.8,0.0012,0.0,0.0,100.0,6.45,5G_NR
UE_010,0.512,17.426,9.126,-61.787,0.001,239.859,1.311,0.3,-21.5,0.0017,0.0,0.0,66.94,3.2,5G_NR
UE_011,0.217,33.794,29.444,-53.303,0.0,733.703,1.427,2.8,103.4,0.0007,0.0,0.0,100.0,9.78,5G_NR
UE_012,0.71,11.577,8.577,-63.812,0.001,227.741,1.086,2.3,48.6,0.0024,14.0,0.01,65.02,3.04,5G_NR
UE_013,0.213,28.605,21.855,-54.997,1e-07,545.218,1.446,2.8,135.8,0.0007,0.0,0.0,100.0,7.27,5G_NR
UE_014,0.204,38.152,32.102,-50.124,0.0,799.877,1.315,2.5,19.1,0.0007,0.0,0.0,100.0,10.67,5G_NR
UE_015,0.373,19.75,13.15,-59.725,1e-05,332.731,1.077,2.8,10.6,0.0012,0.0,0.0,81.02,4.44,5G_NR
UE_016,0.187,34.292,29.692,-53.054,0.0,739.877,1.099,2.7,-27.4,0.0006,0.0,0.0,100.0,9.87,5G_NR
UE_017,0.459,18.621,14.871,-61.09,1e-05,373.968,1.181,1.7,-122.1,0.0015,0.0,0.0,87.05,4.99,5G_NR
UE_018,0.393,24.514,19.564,-57.943,1e-07,488.625,1.074,2.3,-89.0,0.0013,0.0,0.0,100.0,6.52,5G_NR
UE_019,0.889,3.608,-0.392,-68.396,0.1,70.229,1.479,36.0,129.8,0.003,9.0,0.01,33.63,0.94,5G_NR
UE_000,0.894,1.307,-3.393,-69.146,0.1,40.787,1.349,36.0,19.7,0.003,0.0,0.0,23.12,0.54,5G_NR
UE_001,0.106,45.791,41.491,-46.604,0.0,1033.739,1.266,1.3,115.2,0.0004,0.0,0.0,100.0,13.78,5G_NR
UE_002,0.232,31.814,28.564,-54.993,0.0,711.8,1.098,2.5,136.9,0.0008,0.0,0.0,100.0,9.49,5G_NR
UE_003,0.175,33.278,29.228,-54.361,0.0,728.324,1.088,1.4,-41.0,0.0006,0.0,0.0,100.0,9.71,5G_NR
UE_004,0.566,16.525,12.075,-62.037,1e-05,307.363,1.157,2.6,-17.1,0.0019,0.0,0.0,77.26,4.1,5G_NR
UE_005,0.469,21.803,13.953,-59.498,1e-05,351.903,1.212,1.6,1.2,0.0016,0.0,0.0,83.84,4.69,5G_NR
UE_006,0.211,37.589,30.339,-50.406,0.0,755.969,1.331,2.9,38.2,0.0007,0.0,0.0,100.0,10.08,5G_NR
UE_007,0.23,30.131,26.981,-55.234,0.0,672.441,1.153,2.1,-11.6,0.0008,0.0,0.0,100.0,8.97,5G_NR
UE_008,0.528,15.062,7.912,-62.469,0.001,213.338,1.138,1.6,2.0,0.0018,0.0,0.0,62.69,2.84,5G_NR
UE_009,0.406,22.371,17.421,-58.714,1e-07,435.981,1.066,0.5,21.8,0.0014,0.0,0.0,95.97,5.81,5G_NR
UE_010,0.505,17.214,12.014,-62.293,1e-05,305.919,1.15,0.1,-21.5,0.0017,0.0,0.0,77.05,4.08,5G_NR
UE_011,0.128,48.807,45.807,-45.696,0.0,1141.271,1.308,1.3,103.4,0.0004,0.0,0.0,100.0,15.22,5G_NR
UE_012,0.651,17.373,10.023,-62.313,1e-05,259.987,1.175,2.9,48.6,0.0022,14.0,0.01,70.08,3.47,5G_NR
UE_013,0.094,53.321,49.921,-43.639,0.0,1243.764,1.149,0.0,135.8,0.0003,0.0,0.0,100.0,16.58,5G_NR
UE_014,0.204,36.517,30.117,-51.742,0.0,750.454,1.375,1.5,19.1,0.0007,0.0,0.0,100.0,10.01,5G_NR
UE_015,0.322,22.251,15.601,-59.275,1e-05,391.62,1.127,2.3,10.6,0.0011,0.0,0.0,89.6,5.22,5G_NR
UE_016,0.181,37.324,32.474,-52.038,0.0,809.129,1.373,1.9,-27.4,0.0006,0.0,0.0,100.0,10.79,5G_NR
UE_017,0.423,20.998,13.498,-59.601,1e-05,341.024,1.482,2.5,-122.1,0.0014,0.0,0.0,82.24,4.55,5G_NR
UE_018,0.265,26.374,20.374,-57.013,1e-07,508.602,1.432,2.1,-89.0,0.0009,0.0,0.0,100.0,6.78,5G_NR
UE_019,0.826,6.032,2.032,-67.984,0.01,103.242,1.398,3.0,129.8,0.0028,9.0,0.01,42.11,1.38,5G_NR
UE_000,0.925,2.742,0.342,-69.329,0.01,79.349,1.513,5.0,19.7,0.0031,0.0,0.0,36.2,1.06,5G_NR
UE_001,0.087,49.368,43.918,-45.616,0.0,1094.195,1.284,2.6,115.2,0.0003,0.0,0.0,100.0,14.59,5G_NR
UE_002,0.327,29.476,23.576,-55.362,0.0,587.847,1.498,1.3,-136.9,0.0011,0.0,0.0,100.0,7.84,5G_NR
UE_003,0.113,49.447,44.597,-46.277,0.0,1111.103,1.291,1.8,-41.0,0.0004,0.0,0.0,100.0,14.81,5G_NR
UE_004,0.415,24.371,20.871,-58.715,1e-07,520.865,1.131,2.2,-17.1,0.0014,0.0,0.0,100.0,6.94,5G_NR
UE_005,0.45,24.36,18.41,-57.82,1e-07,460.215,1.535,1.1,1.2,0.0015,0.0,0.0,99.43,6.14,5G_NR
UE_006,0.194,37.749,31.099,-50.426,0.0,774.889,1.019,2.1,38.2,0.0006,0.0,0.0,100.0,10.33,5G_NR
UE_007,0.228,37.252,32.702,-52.174,0.0,814.803,1.188,1.4,-11.6,0.0008,0.0,0.0,100.0,10.86,5G_NR
UE_008,0.659,10.628,3.328,-65.686,0.01,124.218,1.091,5.0,2.0,0.0022,0.0,0.0,46.65,1.66,5G_NR
UE_009,0.469,15.251,10.551,-61.975,1e-05,271.997,1.267,1.1,21.8,0.0016,0.0,0.0,71.93,3.63,5G_NR
UE_010,0.5,15.583,8.333,-61.509,0.001,222.424,1.325,0.0,-21.5,0.0017,0.0,0.0,64.16,2.97,5G_NR
UE_011,0.044,66.195,61.495,-37.203,0.0,1532.108,1.419,2.6,103.4,0.0001,0.0,0.0,100.0,20.43,5G_NR
UE_012,0.572,16.064,8.864,-61.768,0.001,234.047,1.172,1.8,48.6,0.0019,14.0,0.01,66.02,3.12,5G_NR
UE_013,0.035,69.039,64.339,-35.281,0.0,1602.963,1.189,0.5,135.8,0.0001,0.0,0.0,100.0,21.37,5G_NR
UE_014,0.205,31.832,25.282,-54.584,0.0,630.208,1.405,0.6,19.1,0.0007,0.0,0.0,100.0,8.4,5G_NR
UE_015,0.319,23.996,20.096,-58.702,1e-07,501.735,1.102,0.3,-10.6,0.0011,0.0,0.0,100.0,6.69,5G_NR
UE_016,0.195,29.683,22.183,-55.058,0.0,553.331,1.285,1.3,-27.4,0.0007,0.0,0.0,100.0,7.38,5G_NR
UE_017,0.374,17.536,10.936,-60.832,1e-05,280.848,1.377,0.7,-128.2,0.0012,0.0,0.0,73.28,3.74,5G_NR
UE_018,0.161,37.692,31.642,-51.754,0.0,788.414,1.306,0.8,-89.0,0.0005,0.0,0.0,100.0,10.51,5G_NR
UE_019,0.67,10.572,5.422,-65.414,0.001,162.374,1.272,0.6,129.8,0.0022,9.0,0.01,53.98,2.16,5G_NR
UE_000,0.969,8.768,3.818,-65.716,0.01,132.7,1.142,7.0,19.7,0.0032,0.0,0.0,48.36,1.77,5G_NR
UE_001,0.155,43.267,38.867,-47.867,0.0,968.357,1.16,0.4,115.2,0.0005,0.0,0.0,100.0,12.91,5G_NR
UE_002,0.225,31.65,26.75,-54.075,0.0,666.685,1.272,0.2,-136.9,0.0007,0.0,0.0,100.0,8.89,5G_NR
UE_003,0.105,44.327,40.127,-47.236,0.0,999.759,1.506,1.4,-41.0,0.0004,0.0,0.0,100.0,13.33,5G_NR
UE_004,0.411,17.409,11.959,-61.895,1e-05,304.635,1.221,0.4,-17.1,0.0014,0.0,0.0,76.86,4.06,5G_NR
UE_005,0.432,16.927,11.777,-61.236,1e-05,300.387,1.293,0.0,1.2,0.0014,0.0,0.0,76.22,4.01,5G_NR
UE_006,0.185,40.677,35.127,-49.962,0.0,875.197,1.028,0.2,38.2,0.0006,0.0,0.0,100.0,11.67,5G_NR
UE_007,0.226,27.673,23.573,-55.364,0.0,587.778,1.088,2.9,-11.6,0.0008,0.0,0.0,100.0,7.84,5G_NR
UE_008,0.561,11.42,5.97,-64.49,0.001,173.144,1.176,2.2,2.0,0.0019,0.0,0.0,55.9,2.31,5G_NR
UE_009,0.54,18.4,13.35,-61.5,1e-05,337.505,1.269,2.1,21.8,0.0018,0.0,0.0,81.73,4.5,5G_NR
UE_010,0.497,11.55,8.75,-63.525,0.001,231.555,1.26,2.3,-21.5,0.0017,0.0,0.0,65.63,3.09,5G_NR
UE_011,0.06,60.639,53.589,-40.281,0.0,1335.13,1.096,1.5,103.4,0.0002,0.0,0.0,100.0,17.8,5G_NR
UE_012,0.526,14.202,8.252,-62.999,0.001,220.669,1.273,2.9,48.6,0.0018,14.0,0.01,63.88,2.94,5G_NR
UE_013,0.15,46.075,38.775,-46.562,0.0,966.084,1.09,0.4,135.8,0.0005,0.0,0.0,100.0,12.88,5G_NR
UE_014,0.208,34.533,29.033,-53.534,0.0,723.47,1.276,0.3,19.1,0.0007,0.0,0.0,100.0,9.65,5G_NR
UE_015,0.35,28.63,24.63,-55.485,0.0,614.013,1.165,1.1,-10.6,0.0012,0.0,0.0,100.0,8.19,5G_NR
UE_016,0.225,30.744,23.144,-54.528,0.0,577.132,1.337,0.8,-27.4,0.0007,0.0,0.0,100.0,7.7,5G_NR
UE_017,0.354,22.302,16.752,-58.949,1e-07,419.625,1.06,2.9,-128.2,0.0012,0.0,0.0,93.63,5.6,5G_NR
UE_018,0.144,41.094,37.844,-50.253,0.0,942.869,1.034,1.7,-89.0,0.0005,0.0,0.0,100.0,12.57,5G_NR
UE_019,0.569,9.794,1.844,-64.903,0.01,100.398,1.527,7.0,129.8,0.0019,9.0,0.01,41.46,1.34,5G_NR
UE_000,1.004,6.746,-1.604,-67.227,0.1,56.849,1.355,21.0,19.7,0.0033,0.0,0.0,29.38,0.76,5G_NR
UE_001,0.245,33.518,27.018,-52.741,0.0,673.348,1.135,1.1,115.2,0.0008,0.0,0.0,100.0,8.98,5G_NR
UE_002,0.153,40.107,32.657,-50.847,0.0,813.686,1.25,2.3,-136.9,0.0005,0.0,0.0,100.0,10.85,5G_NR
UE_003,0.16,40.42,35.87,-50.49,0.0,893.703,1.286,1.1,-41.0,0.0005,0.0,0.0,100.0,11.92,5G_NR
UE_004,0.409,17.825,12.075,-61.488,1e-05,307.344,1.171,0.2,-17.1,0.0014,0.0,0.0,77.26,4.1,5G_NR
UE_005,0.416,22.381,15.581,-59.21,1e-05,391.143,1.467,1.7,1.2,0.0014,0.0,0.0,89.53,5.22,5G_NR
UE_006,0.184,40.639,36.789,-50.381,0.0,916.598,1.193,1.6,38.2,0.0006,0.0,0.0,100.0,12.22,5G_NR
UE_007,0.225,27.865,24.265,-56.067,0.0,604.966,1.282,2.5,-11.6,0.0007,0.0,0.0,100.0,8.07,5G_NR
UE_008,0.682,7.562,2.062,-66.019,0.01,103.701,1.243,4.0,2.0,0.0023,0.0,0.0,42.22,1.38,5G_NR
UE_009,0.536,17.886,12.736,-60.357,1e-05,322.921,1.439,0.0,21.8,0.0018,0.0,0.0,79.58,4.31,5G_NR
UE_010,0.563,13.196,6.746,-63.802,0.001,188.829,1.251,0.8,-21.5,0.0019,0.0,0.0,58.61,2.52,5G_NR
UE_011,0.146,41.795,34.995,-49.402,0.0,871.927,1.02,1.0,103.4,0.0005,0.0,0.0,100.0,11.63,5G_NR
UE_012,0.482,15.555,8.105,-61.322,0.001,217.502,1.128,2.2,48.6,0.0016,14.0,0.01,63.37,2.9,5G_NR
UE_013,0.269,32.067,28.017,-53.466,0.0,698.209,1.467,2.7,135.8,0.0009,0.0,0.0,100.0,9.31,5G_NR
UE_014,0.213,33.747,25.647,-53.127,0.0,639.273,1.146,0.0,19.1,0.0007,0.0,0.0,100.0,8.52,5G_NR
UE_015,0.421,23.818,18.668,-57.891,1e-07,466.568,1.107,1.7,-10.6,0.0014,0.0,0.0,100.0,6.22,5G_NR
UE_016,0.265,26.924,20.974,-56.438,1e-07,523.412,1.172,2.0,-27.4,0.0009,0.0,0.0,100.0,6.98,5G_NR
UE_017,0.367,22.474,14.974,-58.263,1e-05,376.447,1.177,2.6,-128.2,0.0012,0.0,0.0,87.41,5.02,5G_NR
UE_018,0.234,31.592,24.892,-54.404,0.0,620.533,1.098,1.4,-89.0,0.0008,0.0,0.0,100.0,8.27,5G_NR
UE_019,0.476,19.029,14.579,-59.586,1e-05,366.927,1.243,0.9,129.8,0.0016,9.0,0.0,86.03,4.89,5G_NR
UE_000,1.043,0.531,-2.319,-70.734,0.1,49.924,1.229,30.0,19.7,0.0035,0.0,0.0,26.88,0.67,5G_NR
UE_001,0.341,29.123,24.873,-56.139,0.0,620.048,1.294,0.7,115.2,0.0011,0.0,0.0,100.0,8.27,5G_NR
UE_002,0.157,36.489,28.939,-52.555,0.0,721.148,1.441,2.5,-136.9,0.0005,0.0,0.0,100.0,9.62,5G_NR
UE_003,0.237,30.15,24.25,-54.425,0.0,604.591,1.299,1.3,-41.0,0.0008,0.0,0.0,100.0,8.06,5G_NR
UE_004,0.408,15.963,13.463,-62.618,1e-05,340.196,1.181,2.5,-17.1,0.0014,0.0,0.0,82.12,4.54,5G_NR
UE_005,0.402,26.395,21.895,-57.002,1e-07,546.206,1.165,0.5,1.2,0.0013,0.0,0.0,100.0,7.28,5G_NR
UE_006,0.191,38.125,32.725,-50.638,0.0,815.382,1.484,1.2,38.2,0.0006,0.0,0.0,100.0,10.87,5G_NR
UE_007,0.224,27.021,21.221,-55.59,1e-07,529.521,1.472,1.3,-11.6,0.0007,0.0,0.0,100.0,7.06,5G_NR
UE_008,0.694,10.557,3.507,-64.822,0.01,127.277,1.289,8.0,2.0,0.0023,0.0,0.0,47.27,1.7,5G_NR
UE_009,0.448,18.151,10.851,-60.324,1e-05,278.899,1.44,2.3,21.8,0.0015,0.0,0.0,72.98,3.72,5G_NR
UE_010,0.51,19.714,15.264,-60.143,1e-05,383.476,1.091,1.4,6.7,0.0017,0.0,0.0,88.43,5.11,5G_NR
UE_011,0.236,28.081,21.731,-56.859,1e-07,542.147,1.279,2.9,103.4,0.0008,0.0,0.0,100.0,7.23,5G_NR
UE_012,0.443,22.28,19.13,-59.66,1e-07,477.919,1.469,1.6,48.6,0.0015,14.0,0.01,100.0,6.37,5G_NR
UE_013,0.328,25.069,17.319,-56.666,1e-07,433.469,1.163,0.7,135.8,0.0011,0.0,0.0,95.61,5.78,5G_NR
UE_014,0.22,29.147,22.747,-56.327,0.0,567.294,1.267,1.1,19.1,0.0007,0.0,0.0,100.0,7.56,5G_NR
UE_015,0.516,14.149,10.149,-63.026,1e-05,262.833,1.532,0.0,-10.6,0.0017,0.0,0.0,70.52,3.5,5G_NR
UE_016,0.312,30.865,26.265,-54.567,0.0,654.638,1.146,0.4,-27.4,0.001,0.0,0.0,100.0,8.73,5G_NR
UE_017,0.226,33.763,29.963,-53.319,0.0,746.614,1.178,2.4,-128.2,0.0008,0.0,0.0,100.0,9.95,5G_NR
UE_018,0.147,38.919,31.819,-49.64,0.0,792.827,1.15,2.7,-89.0,0.0005,0.0,0.0,100.0,10.57,5G_NR
UE_019,0.399,25.909,20.759,-56.245,1e-07,518.113,1.325,1.4,129.8,0.0013,9.0,0.0,100.0,6.91,5G_NR
UE_000,1.012,2.864,-2.636,-68.968,0.1,47.07,1.116,26.0,19.7,0.0034,0.0,0.0,25.77,0.63,5G_NR
UE_001,0.35,22.528,16.078,-59.436,1e-07,403.205,1.435,2.9,-115.2,0.0012,0.0,0.0,91.27,5.38,5G_NR
UE_002,0.235,32.81,25.71,-53.395,0.0,640.833,1.133,0.6,-136.9,0.0008,0.0,0.0,100.0,8.54,5G_NR
UE_003,0.321,29.782,24.432,-55.709,0.0,609.088,1.262,1.2,-41.0,0.0011,0.0,0.0,100.0,8.12,5G_NR
UE_004,0.407,22.842,16.492,-59.479,1e-07,413.299,1.441,0.3,-17.1,0.0014,0.0,0.0,92.72,5.51,5G_NR
UE_005,0.396,21.394,17.394,-58.903,1e-07,435.309,1.21,1.2,1.2,0.0013,0.0,0.0,95.88,5.8,5G_NR
UE_006,0.206,37.006,33.256,-51.597,0.0,828.605,1.221,0.6,38.2,0.0007,0.0,0.0,100.0,11.05,5G_NR
UE_007,0.224,36.896,31.146,-51.652,0.0,776.057,1.477,2.8,-11.6,0.0007,0.0,0.0,100.0,10.35,5G_NR
UE_008,0.611,14.876,11.976,-63.462,1e-05,305.021,1.301,2.1,2.0,0.002,0.0,0.0,76.91,4.07,5G_NR
UE_009,0.36,21.764,16.764,-58.918,1e-07,419.911,1.351,1.8,21.8,0.0012,0.0,0.0,93.67,5.6,5G_NR
UE_010,0.615,16.458,13.308,-62.471,1e-05,336.495,1.277,2.0,6.7,0.0021,0.0,0.0,81.58,4.49,5G_NR
UE_011,0.319,22.937,16.887,-58.831,1e-07,422.928,1.257,1.4,-103.4,0.0011,0.0,0.0,94.11,5.64,5G_NR
UE_012,0.408,24.02,20.02,-58.29,1e-07,499.867,1.356,2.3,48.6,0.0014,14.0,0.01,100.0,6.66,5G_NR
UE_013,0.382,22.005,15.455,-59.698,1e-05,388.08,1.323,2.8,135.8,0.0013,0.0,0.0,89.09,5.17,5G_NR
UE_014,0.228,27.601,24.151,-56.5,0.0,602.116,1.073,0.2,19.1,0.0008,0.0,0.0,100.0,8.03,5G_NR
UE_015,0.573,15.044,8.644,-62.678,0.001,229.209,1.192,0.9,-10.6,0.0019,0.0,0.0,65.25,3.06,5G_NR
UE_016,0.362,17.753,12.403,-61.323,1e-05,315.072,1.396,2.0,-27.4,0.0012,0.0,0.0,78.41,4.2,5G_NR
UE_017,0.129,42.249,38.249,-49.575,0.0,952.98,1.013,2.7,-128.2,0.0004,0.0,0.0,100.0,12.71,5G_NR
UE_018,0.096,53.925,48.125,-42.437,0.0,1199.016,1.37,2.9,-89.0,0.0003,0.0,0.0,100.0,15.99,5G_NR
UE_019,0.347,28.14,21.49,-56.33,1e-07,536.169,1.15,0.6,129.8,0.0012,9.0,0.0,100.0,7.15,5G_NR
UE_000,0.98,8.675,4.525,-65.863,0.001,145.429,1.593,6.0,-19.7,0.0033,0.0,0.0,50.84,1.94,5G_NR
UE_001,0.273,25.028,17.528,-58.286,1e-07,438.596,1.287,0.7,-115.2,0.0009,0.0,0.0,96.35,5.85,5G_NR
UE_002,0.338,29.334,22.084,-55.933,0.0,550.872,1.074,0.9,-136.9,0.0011,0.0,0.0,100.0,7.34,5G_NR
UE_003,0.408,24.079,17.329,-57.26,1e-07,433.729,1.286,1.9,-41.0,0.0014,0.0,0.0,95.65,5.78,5G_NR
UE_004,0.408,20.351,16.601,-60.024,1e-07,415.957,1.491,0.3,-17.1,0.0014,0.0,0.0,93.11,5.55,5G_NR
UE_005,0.367,27.457,22.557,-55.472,0.0,562.593,1.302,1.2,1.2,0.0012,0.0,0.0,100.0,7.5,5G_NR
UE_006,0.227,31.632,25.982,-53.384,0.0,647.599,1.388,2.0,38.2,0.0008,0.0,0.0,100.0,8.63,5G_NR
UE_007,0.219,35.257,32.257,-53.171,0.0,803.733,1.382,2.4,10.9,0.0007,0.0,0.0,100.0,10.72,5G_NR
UE_008,0.753,11.005,8.455,-64.197,0.001,225.097,1.14,1.9,2.0,0.0025,0.0,0.0,64.59,3.0,5G_NR
UE_009,0.273,26.885,20.635,-56.658,1e-07,515.032,1.372,2.4,21.8,0.0009,0.0,0.0,100.0,6.87,5G_NR
UE_010,0.543,20.951,14.701,-60.525,1e-05,369.867,1.434,2.7,6.7,0.0018,0.0,0.0,86.45,4.93,5G_NR
UE_011,0.233,31.822,25.672,-53.389,0.0,639.907,1.293,2.7,-103.4,0.0008,0.0,0.0,100.0,8.53,5G_NR
UE_012,0.38,24.634,18.984,-58.383,1e-07,474.33,1.368,0.2,48.6,0.0013,0.0,0.0,100.0,6.32,5G_NR
UE_013,0.284,29.528,23.728,-55.536,0.0,591.626,1.503,0.9,135.8,0.0009,0.0,0.0,100.0,7.89,5G_NR
UE_014,0.237,32.899,29.599,-52.65,0.0,737.571,1.514,0.6,19.1,0.0008,0.0,0.0,100.0,9.83,5G_NR
UE_015,0.459,22.326,16.026,-58.837,1e-07,401.945,1.411,2.1,-10.6,0.0015,0.0,0.0,91.09,5.36,5G_NR
UE_016,0.415,25.543,22.493,-58.128,0.0,561.015,1.242,0.0,-27.4,0.0014,0.0,0.0,100.0,7.48,5G_NR
UE_017,0.082,52.982,48.032,-44.409,0.0,1196.684,1.233,1.3,-128.2,0.0003,0.0,0.0,100.0,15.96,5G_NR
UE_018,0.19,34.532,31.682,-52.834,0.0,789.413,1.239,0.3,-89.0,0.0006,0.0,0.0,100.0,10.53,5G_NR
UE_019,0.332,30.184,26.834,-54.208,0.0,668.772,1.403,0.2,129.8,0.0011,9.0,0.0,100.0,8.92,5G_NR
UE_000,0.94,3.2,-3.7,-69.3,0.1,38.442,1.369,39.0,-19.7,0.0031,0.0,0.0,22.05,0.51,5G_NR
UE_001,0.215,33.667,28.967,-53.366,0.0,721.839,1.307,0.3,-115.2,0.0007,0.0,0.0,100.0,9.62,5G_NR
UE_002,0.45,17.252,11.202,-61.974,1e-05,287.002,1.3,2.9,-136.9,0.0015,0.0,0.0,74.21,3.83,5G_NR
UE_003,0.496,13.519,5.069,-62.841,0.001,155.605,1.54,2.1,-41.0,0.0017,0.0,0.0,52.74,2.07,5G_NR
UE_004,0.606,8.91,4.11,-64.945,0.001,137.888,1.321,3.0,-17.1,0.002,0.0,0.0,49.39,1.84,5G_NR
UE_005,0.338,22.708,18.108,-58.546,1e-07,452.814,1.414,2.3,1.2,0.0011,0.0,0.0,98.38,6.04,5G_NR
UE_006,0.253,33.655,29.255,-53.373,0.0,728.999,1.035,0.2,38.2,0.0008,0.0,0.0,100.0,9.72,5G_NR
UE_007,0.216,34.648,27.898,-52.876,0.0,695.25,1.092,2.7,10.9,0.0007,0.0,0.0,100.0,9.27,5G_NR
UE_008,0.602,17.966,10.666,-62.017,1e-05,274.652,1.55,2.1,2.0,0.002,0.0,0.0,72.33,3.66,5G_NR
UE_009,0.19,34.724,26.774,-51.738,0.0,667.284,1.109,0.4,21.8,0.0006,0.0,0.0,100.0,8.9,5G_NR
UE_010,0.661,14.286,9.686,-63.557,0.001,252.375,1.426,0.2,6.7,0.0022,0.0,0.0,68.9,3.37,5G_NR
UE_011,0.153,42.394,35.544,-48.203,0.0,885.588,1.405,1.5,-103.4,0.0005,0.0,0.0,100.0,11.81,5G_NR
UE_012,0.257,34.429,29.029,-52.686,0.0,723.369,1.076,1.7,48.6,0.0009,0.0,0.0,100.0,9.64,5G_NR
UE_013,0.21,33.581,27.781,-53.71,0.0,692.32,1.251,0.3,135.8,0.0007,0.0,0.0,100.0,9.23,5G_NR
UE_014,0.248,32.304,26.554,-53.348,0.0,661.82,1.145,2.5,19.1,0.0008,0.0,0.0,100.0,8.82,5G_NR
UE_015,0.356,23.568,19.968,-57.516,1e-07,498.576,1.381,1.3,-10.6,0.0012,0.0,0.0,100.0,6.65,5G_NR
UE_016,0.456,19.922,13.122,-59.439,1e-05,332.083,1.226,0.7,27.4,0.0015,0.0,0.0,80.93,4.43,5G_NR
UE_017,0.145,39.885,32.085,-49.457,0.0,799.449,1.329,0.2,-128.2,0.0005,0.0,0.0,100.0,10.66,5G_NR
UE_018,0.319,30.304,22.504,-54.848,0.0,561.281,1.402,0.4,-89.0,0.0011,0.0,0.0,100.0,7.48,5G_NR
UE_019,0.358,23.566,20.416,-57.317,1e-07,509.637,1.121,2.4,129.8,0.0012,9.0,0.0,100.0,6.8,5G_NR
UE_000,0.901,9.502,4.402,-65.049,0.001,143.184,1.49,6.0,-19.7,0.003,0.0,0.0,50.41,1.91,5G_NR
UE_001,0.196,36.047,30.247,-52.276,0.0,753.691,1.165,0.6,-115.2,0.0007,0.0,0.0,100.0,10.05,5G_NR
UE_002,0.441,24.506,19.806,-58.047,1e-07,494.572,1.284,1.7,-136.9,0.0015,0.0,0.0,100.0,6.59,5G_NR
UE_003,0.584,19.494,13.794,-59.853,1e-05,348.084,1.278,1.4,-41.0,0.0019,0.0,0.0,83.28,4.64,5G_NR
UE_004,0.412,23.713,19.963,-58.544,1e-07,498.447,1.341,0.2,-17.1,0.0014,0.0,0.0,100.0,6.65,5G_NR
UE_005,0.363,24.538,18.288,-58.131,1e-07,457.229,1.191,2.0,1.2,0.0012,0.0,0.0,99.01,6.1,5G_NR
UE_006,0.282,31.413,25.463,-54.993,0.0,634.711,1.213,1.1,38.2,0.0009,0.0,0.0,100.0,8.46,5G_NR
UE_007,0.212,33.455,27.205,-53.072,0.0,678.006,1.446,1.3,10.9,0.0007,0.0,0.0,100.0,9.04,5G_NR
UE_008,0.713,8.326,0.726,-66.037,0.01,84.421,1.446,7.0,2.0,0.0024,0.0,0.0,37.54,1.13,5G_NR
UE_009,0.117,49.853,41.753,-45.773,0.0,1040.27,1.092,2.0,21.8,0.0004,0.0,0.0,100.0,13.87,5G_NR
UE_010,0.581,12.95,6.1,-63.725,0.001,175.733,1.183,0.7,6.7,0.0019,0.0,0.0,56.35,2.34,5G_NR
UE_011,0.222,28.919,22.819,-55.841,0.0,569.082,1.187,0.0,28.9,0.0007,0.0,0.0,100.0,7.59,5G_NR
